latitude,longitude,population,median_house_value
37.34,-121.98,3604.0,307400.0
33.98,-118.25,1666.0,97200.0
33.35,-117.42,35682.0,134400.0
34.3,-118.45,3988.0,160200.0
39.13,-121.07,1977.0,155900.0
36.74,-119.79,1228.0,39600.0
33.91,-118.31,625.0,181100.0
33.7,-117.78,597.0,233900.0
39.47,-122.1,512.0,77100.0
32.82,-115.37,867.0,80900.0
33.77,-118.15,899.0,393900.0
34.13,-118.76,2030.0,500001.0
33.88,-118.33,899.0,270000.0
33.97,-118.41,581.0,365900.0
37.94,-121.27,676.0,52000.0
37.65,-122.46,5130.0,262000.0
41.74,-122.64,1113.0,81300.0
37.62,-122.08,1139.0,157300.0
34.02,-118.26,1499.0,126400.0
34.09,-118.37,547.0,383300.0
33.6,-117.69,1194.0,227000.0
35.39,-118.99,1325.0,70100.0
39.41,-121.71,941.0,59400.0
39.35,-120.22,203.0,198400.0
37.77,-122.17,1360.0,90700.0
33.82,-118.02,1286.0,258300.0
33.7,-117.92,1510.0,161700.0
33.9,-118.13,827.0,191600.0
38.57,-121.36,653.0,129500.0
41.72,-122.65,1784.0,57500.0
33.12,-117.1,315.0,275000.0
34.01,-117.93,1757.0,153800.0
32.79,-117.17,3009.0,123600.0
34.09,-118.07,1153.0,212000.0
34.14,-118.16,973.0,500001.0
33.09,-117.08,1988.0,178300.0
37.34,-120.3,556.0,103600.0
37.72,-122.4,1434.0,219100.0
37.29,-121.9,623.0,283300.0
34.12,-117.27,1314.0,78800.0
34.04,-118.34,1835.0,123200.0
33.72,-118.3,1388.0,267800.0
38.01,-122.55,1657.0,342200.0
34.07,-117.73,2716.0,135000.0
32.75,-117.13,1186.0,130600.0
34.63,-120.45,983.0,180100.0
37.33,-121.79,1794.0,277800.0
33.86,-118.08,684.0,198800.0
37.66,-122.43,2259.0,278400.0
37.54,-122.29,811.0,282400.0
38.04,-121.34,2279.0,146400.0
34.21,-118.63,1762.0,244800.0
37.98,-122.29,850.0,209800.0
35.65,-120.69,2352.0,144900.0
33.84,-118.29,843.0,183000.0
34.06,-117.97,2194.0,155500.0
34.01,-118.09,1538.0,150600.0
38.35,-122.7,607.0,257800.0
34.06,-117.85,1406.0,462700.0
37.18,-122.38,941.0,286100.0
34.08,-117.85,467.0,386200.0
34.04,-118.5,769.0,500001.0
32.67,-115.5,1694.0,75500.0
37.88,-122.28,1058.0,259600.0
38.79,-123.1,1643.0,164400.0
33.96,-118.1,1476.0,192100.0
36.85,-119.78,292.0,79500.0
37.34,-122.0,817.0,343100.0
38.65,-121.29,1340.0,147300.0
33.88,-117.89,1549.0,175000.0
33.9,-117.89,693.0,258200.0
33.94,-118.32,1468.0,168800.0
38.03,-122.56,815.0,324800.0
37.76,-120.87,601.0,113300.0
33.87,-117.95,746.0,55000.0
34.35,-119.5,59.0,500001.0
36.92,-121.74,1350.0,164600.0
39.96,-120.93,816.0,118800.0
34.16,-118.44,580.0,337500.0
32.63,-117.01,3269.0,221600.0
33.74,-117.92,3385.0,186500.0
34.02,-118.48,1425.0,330800.0
34.09,-118.42,1024.0,500001.0
34.12,-118.21,1666.0,175800.0
38.76,-120.02,725.0,121400.0
33.23,-117.35,934.0,189800.0
33.64,-117.72,380.0,67500.0
37.19,-119.77,2383.0,113600.0
37.08,-122.04,229.0,261500.0
38.5,-122.48,1287.0,276500.0
34.0,-118.46,493.0,325800.0
35.27,-120.71,1149.0,331600.0
36.73,-119.8,797.0,44800.0
33.99,-118.18,1508.0,154800.0
37.0,-122.03,816.0,440500.0
37.61,-122.03,1002.0,164900.0
33.82,-117.96,730.0,209400.0
33.88,-116.53,1906.0,125200.0
34.04,-118.2,1419.0,143800.0
34.64,-120.46,740.0,148000.0
37.34,-122.01,1493.0,344200.0
34.25,-118.27,358.0,195800.0
34.44,-119.88,2394.0,261400.0
37.65,-121.0,1768.0,119000.0
34.06,-118.41,1015.0,500001.0
38.1,-122.49,491.0,307000.0
41.31,-122.32,521.0,71900.0
37.35,-122.02,1465.0,362200.0
35.06,-119.4,1250.0,52100.0
34.16,-118.52,1219.0,335400.0
32.69,-117.03,1784.0,175500.0
34.09,-118.31,2626.0,211100.0
35.34,-119.05,1204.0,106200.0
33.89,-118.4,1033.0,481500.0
38.51,-121.48,723.0,72300.0
33.93,-118.37,61.0,245800.0
33.72,-117.89,2493.0,183500.0
40.78,-124.16,837.0,85400.0
33.74,-118.11,565.0,500001.0
34.02,-118.24,571.0,90600.0
38.97,-121.05,1572.0,201900.0
33.78,-118.26,1524.0,154700.0
36.65,-120.31,514.0,76600.0
33.9,-117.86,1291.0,299200.0
39.9,-122.57,1697.0,55600.0
38.54,-121.5,452.0,179800.0
35.37,-119.03,554.0,126600.0
34.45,-119.75,1504.0,395000.0
37.77,-122.18,1029.0,100000.0
34.05,-118.43,727.0,500001.0
37.75,-121.43,855.0,127300.0
33.82,-118.0,1820.0,224800.0
34.04,-117.71,1054.0,222100.0
34.09,-117.86,2205.0,218200.0
33.87,-117.88,1302.0,190900.0
37.86,-120.23,135.0,137500.0
38.76,-121.21,792.0,239200.0
38.12,-122.22,6456.0,179500.0
33.65,-117.88,1777.0,477300.0
34.19,-118.55,3161.0,170600.0
32.68,-117.06,1080.0,125800.0
36.52,-119.59,674.0,101600.0
37.64,-122.06,729.0,146100.0
36.82,-119.79,1852.0,105200.0
39.51,-121.56,603.0,57900.0
34.23,-118.4,1414.0,172700.0
38.57,-121.45,1295.0,232500.0
32.83,-117.08,4446.0,260600.0
37.91,-122.69,629.0,238700.0
39.05,-122.91,295.0,95000.0
39.26,-121.0,302.0,136100.0
36.8,-119.99,598.0,105400.0
34.23,-118.85,2230.0,290900.0
32.56,-117.09,626.0,151500.0
34.28,-119.26,683.0,358200.0
38.58,-121.43,1933.0,155700.0
32.72,-116.99,441.0,169500.0
34.07,-118.3,1793.0,230600.0
37.68,-122.09,1120.0,205600.0
38.15,-121.74,1001.0,115800.0
36.77,-119.84,1397.0,72000.0
33.73,-117.82,809.0,223000.0
37.85,-122.14,3371.0,389900.0
37.3,-121.76,1378.0,335500.0
33.89,-118.13,2368.0,204900.0
34.16,-118.34,608.0,244500.0
32.7,-117.01,1304.0,132200.0
38.34,-122.69,1526.0,163500.0
32.78,-116.97,671.0,138600.0
37.01,-121.58,1439.0,234000.0
37.74,-122.18,380.0,83500.0
36.73,-119.71,1586.0,151400.0
39.15,-121.1,354.0,161500.0
37.52,-122.3,871.0,382200.0
37.26,-121.93,446.0,291300.0
41.12,-120.96,364.0,59200.0
40.07,-123.41,141.0,87500.0
37.73,-122.43,1463.0,222600.0
33.6,-117.7,396.0,77100.0
37.77,-122.45,1526.0,500001.0
32.79,-114.65,64.0,25000.0
37.3,-121.89,961.0,282300.0
38.89,-121.3,793.0,91300.0
32.77,-117.03,2572.0,118200.0
35.38,-119.01,158.0,67500.0
39.35,-120.19,482.0,174100.0
33.74,-117.87,3289.0,158500.0
32.79,-117.09,999.0,169700.0
33.76,-116.24,966.0,96700.0
38.64,-121.37,133.0,139300.0
36.76,-119.81,1049.0,57100.0
36.98,-122.02,226.0,166700.0
33.78,-118.16,1939.0,139100.0
34.05,-117.93,848.0,205100.0
38.48,-122.68,716.0,244600.0
37.67,-121.87,853.0,229400.0
33.71,-117.89,926.0,266300.0
34.15,-118.43,459.0,467600.0
33.6,-114.6,1182.0,62000.0
34.1,-118.18,1215.0,153100.0
35.42,-119.02,1015.0,52600.0
40.31,-123.17,18.0,14999.0
38.0,-121.9,1288.0,177500.0
34.01,-118.38,3922.0,304100.0
34.11,-118.4,1567.0,500001.0
34.43,-119.68,1693.0,236000.0
37.29,-121.97,2027.0,300300.0
34.25,-118.4,1927.0,134200.0
37.74,-122.41,928.0,270800.0
34.02,-118.49,1026.0,366700.0
35.38,-119.03,843.0,91800.0
33.91,-118.35,1236.0,244000.0
37.64,-120.99,881.0,99600.0
33.87,-117.33,1001.0,161300.0
33.97,-118.37,2725.0,285700.0
40.6,-123.11,316.0,65000.0
32.78,-116.97,681.0,136400.0
33.8,-118.19,1535.0,160400.0
33.19,-117.28,1633.0,165800.0
33.52,-117.8,519.0,500001.0
37.95,-122.02,1660.0,237000.0
37.3,-121.81,1214.0,186500.0
37.23,-121.77,2519.0,253800.0
37.77,-121.99,3283.0,294800.0
37.63,-122.46,3783.0,280400.0
37.77,-122.26,921.0,234000.0
37.97,-122.32,1135.0,161000.0
38.49,-122.91,1137.0,146500.0
33.94,-117.4,551.0,112000.0
32.85,-115.57,825.0,62300.0
37.93,-122.34,1672.0,88300.0
32.74,-117.25,953.0,257100.0
35.38,-118.98,795.0,50800.0
35.37,-118.96,1066.0,52400.0
34.12,-117.24,1822.0,72300.0
37.66,-122.45,1545.0,263300.0
41.86,-122.33,1572.0,58600.0
37.35,-121.98,729.0,261100.0
38.95,-121.11,1830.0,158600.0
34.02,-118.47,986.0,444400.0
38.33,-120.41,529.0,100900.0
39.32,-120.19,646.0,155700.0
34.48,-117.18,2156.0,86900.0
36.82,-119.69,1687.0,93600.0
34.14,-118.4,595.0,399300.0
34.05,-118.49,632.0,500001.0
38.24,-122.64,635.0,244000.0
32.92,-117.13,893.0,192300.0
37.97,-121.31,988.0,123100.0
33.72,-116.39,2496.0,128000.0
33.89,-117.97,1992.0,367400.0
33.88,-118.08,2685.0,120100.0
33.99,-118.18,1157.0,161800.0
33.84,-118.33,668.0,314100.0
37.7,-122.54,1793.0,292500.0
34.02,-117.04,1851.0,103500.0
34.22,-118.52,959.0,195400.0
36.76,-119.83,1738.0,67300.0
33.14,-117.07,1683.0,160600.0
37.69,-121.01,1538.0,135600.0
35.11,-120.59,1449.0,197800.0
34.2,-118.55,1494.0,211800.0
34.66,-120.46,1302.0,135200.0
37.7,-122.47,370.0,281300.0
37.99,-121.87,1051.0,163900.0
33.14,-117.21,1708.0,163300.0
37.78,-122.2,869.0,163500.0
39.48,-121.52,1364.0,59400.0
35.3,-119.02,4611.0,81600.0
34.71,-120.46,1035.0,207200.0
37.34,-122.07,512.0,500001.0
33.8,-118.21,1095.0,139000.0
32.74,-117.25,577.0,248200.0
40.17,-122.23,651.0,64700.0
38.29,-122.3,744.0,156100.0
34.16,-118.34,848.0,254500.0
34.97,-120.54,1322.0,97800.0
33.69,-117.8,1429.0,325500.0
37.48,-122.21,1204.0,247200.0
33.8,-118.06,1015.0,212500.0
33.77,-118.17,1004.0,220000.0
32.81,-117.21,495.0,283800.0
36.84,-120.44,883.0,90500.0
33.91,-118.32,1073.0,180500.0
41.73,-124.22,1530.0,78300.0
33.9,-118.3,1868.0,208800.0
37.26,-121.91,1790.0,261100.0
34.68,-118.16,2240.0,110900.0
37.68,-122.18,840.0,187800.0
35.36,-118.99,1168.0,49300.0
35.14,-119.46,1565.0,45800.0
33.47,-117.69,1728.0,243800.0
37.23,-121.79,1226.0,259500.0
36.51,-119.54,28.0,162500.0
34.05,-117.17,1141.0,121500.0
33.96,-117.88,10988.0,265200.0
33.67,-117.33,2667.0,100600.0
34.64,-120.46,504.0,118800.0
35.5,-119.28,3260.0,58600.0
34.06,-117.13,1341.0,163200.0
37.79,-122.25,1086.0,138800.0
36.3,-119.7,693.0,62000.0
33.99,-117.87,2031.0,209700.0
34.03,-117.04,1760.0,92000.0
34.23,-119.04,4199.0,246600.0
34.15,-117.2,747.0,173200.0
33.84,-117.95,1202.0,183700.0
38.16,-121.16,999.0,122500.0
40.75,-122.31,494.0,75800.0
34.24,-118.26,555.0,271900.0
38.41,-122.0,1331.0,298400.0
34.08,-118.28,1454.0,182000.0
36.84,-120.69,771.0,55000.0
33.83,-118.12,797.0,222800.0
36.21,-121.12,1427.0,76200.0
39.08,-122.8,798.0,65000.0
37.35,-122.03,1251.0,352100.0
37.29,-121.9,626.0,424600.0
37.77,-122.47,1350.0,366700.0
33.06,-116.6,612.0,172900.0
33.96,-118.42,1257.0,356100.0
34.02,-118.38,1343.0,268600.0
34.08,-118.09,986.0,235600.0
38.56,-121.49,667.0,103500.0
34.1,-118.31,4828.0,350000.0
33.86,-118.25,1852.0,186400.0
37.94,-121.94,533.0,291700.0
33.71,-117.79,3132.0,313400.0
33.64,-117.98,792.0,137500.0
37.78,-122.43,1245.0,220000.0
34.09,-118.29,3548.0,198400.0
34.44,-119.71,927.0,376000.0
36.31,-119.29,607.0,82800.0
34.04,-118.37,727.0,289400.0
33.82,-118.29,2689.0,218800.0
34.06,-118.12,800.0,233300.0
33.82,-117.99,1367.0,215500.0
34.52,-118.35,1710.0,333300.0
33.94,-118.29,1880.0,123800.0
33.77,-117.94,2235.0,175900.0
33.63,-117.66,1967.0,223300.0
33.9,-117.83,1196.0,272800.0
32.85,-116.92,767.0,145000.0
32.75,-115.72,123.0,87500.0
34.2,-118.59,733.0,201900.0
34.28,-118.31,1810.0,219900.0
34.01,-118.24,2098.0,99200.0
34.17,-118.43,906.0,353100.0
34.03,-118.46,317.0,337500.0
34.03,-117.65,2373.0,149100.0
32.81,-117.07,778.0,224200.0
33.73,-117.81,363.0,261300.0
37.11,-121.75,1414.0,467700.0
34.04,-118.53,735.0,500001.0
33.97,-118.08,789.0,163200.0
32.79,-117.23,989.0,238000.0
34.09,-118.38,1799.0,272900.0
33.91,-118.26,655.0,92800.0
38.57,-121.32,1733.0,127500.0
33.99,-118.41,632.0,276100.0
32.76,-117.04,1534.0,141400.0
38.41,-122.82,489.0,169300.0
37.79,-122.23,1011.0,137500.0
34.16,-118.33,1235.0,247800.0
33.99,-118.31,791.0,104800.0
33.96,-118.26,1256.0,100000.0
37.28,-122.0,854.0,500001.0
34.03,-118.27,948.0,175000.0
33.98,-118.32,861.0,108600.0
34.01,-118.36,1214.0,350400.0
33.96,-118.36,2742.0,151300.0
33.84,-117.89,2425.0,182800.0
37.78,-122.47,1166.0,421300.0
36.79,-119.74,1614.0,71400.0
33.92,-118.16,899.0,161300.0
34.09,-117.63,2818.0,126200.0
33.61,-117.9,527.0,500001.0
36.37,-119.65,1478.0,148000.0
37.82,-122.08,830.0,500001.0
36.55,-121.91,1782.0,398800.0
34.06,-118.32,1383.0,337000.0
34.27,-118.44,1333.0,158100.0
38.0,-121.3,1338.0,116200.0
38.08,-122.22,2920.0,94800.0
37.73,-121.93,1043.0,275000.0
38.64,-121.26,415.0,217400.0
38.68,-121.37,937.0,83400.0
38.55,-120.25,1103.0,111700.0
32.85,-117.24,904.0,388500.0
33.87,-118.38,1467.0,321900.0
38.34,-122.71,1493.0,162000.0
33.04,-117.01,1643.0,362300.0
34.11,-117.25,1509.0,67700.0
39.14,-120.18,248.0,171900.0
37.68,-121.01,373.0,146200.0
33.72,-117.99,1338.0,188500.0
32.73,-117.17,879.0,215000.0
32.81,-117.17,346.0,185700.0
37.92,-122.52,334.0,317800.0
37.93,-122.37,1798.0,37900.0
33.84,-118.11,798.0,218300.0
37.21,-120.89,994.0,97200.0
38.11,-122.23,1152.0,141500.0
37.93,-122.42,1353.0,274500.0
33.92,-118.31,672.0,146400.0
37.76,-120.87,1126.0,116400.0
39.68,-121.84,275.0,153100.0
33.23,-117.3,1759.0,98500.0
33.77,-118.15,1621.0,339800.0
33.95,-118.22,4496.0,150900.0
34.1,-118.3,1964.0,203300.0
32.7,-117.12,827.0,90500.0
36.99,-120.7,222.0,87500.0
33.88,-118.4,615.0,500001.0
38.57,-121.45,704.0,147900.0
33.85,-117.88,507.0,225000.0
33.91,-118.2,1836.0,118100.0
33.32,-117.03,601.0,243800.0
34.09,-118.32,2655.0,162500.0
37.7,-118.45,899.0,107800.0
36.8,-119.78,1243.0,66500.0
39.39,-123.85,2095.0,140500.0
40.75,-122.79,1352.0,71700.0
35.4,-120.92,636.0,278800.0
34.41,-119.69,603.0,500000.0
33.88,-117.82,2531.0,280300.0
37.55,-122.05,2357.0,211300.0
37.98,-121.24,236.0,80400.0
33.94,-118.26,760.0,99600.0
33.03,-117.07,2026.0,268500.0
33.72,-117.9,3150.0,180700.0
33.68,-118.28,1624.0,287500.0
35.2,-120.66,1838.0,380000.0
33.75,-118.14,867.0,400000.0
34.01,-118.08,890.0,176400.0
34.01,-118.31,1246.0,117100.0
34.1,-118.25,312.0,164300.0
37.85,-122.06,2092.0,186500.0
38.33,-122.3,2043.0,183600.0
34.19,-118.51,1141.0,221100.0
34.05,-117.72,1662.0,104300.0
37.6,-122.4,2558.0,369300.0
37.73,-122.43,935.0,263200.0
38.41,-121.32,1970.0,247500.0
34.12,-117.25,2160.0,72600.0
34.27,-118.45,839.0,185800.0
33.0,-117.25,931.0,485300.0
33.97,-118.1,2010.0,163500.0
37.13,-121.6,4108.0,344500.0
33.68,-117.96,1085.0,230700.0
41.92,-124.16,841.0,75000.0
34.09,-118.22,996.0,165000.0
34.05,-118.36,946.0,254700.0
37.77,-122.27,2690.0,291700.0
34.05,-117.74,3029.0,110700.0
33.89,-118.01,1003.0,203400.0
34.39,-117.31,847.0,123400.0
34.04,-117.18,753.0,140700.0
36.69,-121.62,767.0,72900.0
37.89,-122.3,815.0,211600.0
37.69,-121.91,926.0,259600.0
40.15,-122.25,858.0,59200.0
38.31,-122.48,1124.0,166200.0
34.09,-118.32,2548.0,218800.0
37.26,-122.02,692.0,500001.0
38.6,-121.29,600.0,109100.0
37.93,-121.7,972.0,156700.0
38.34,-122.44,1262.0,233500.0
34.25,-118.47,1330.0,238900.0
38.44,-122.73,652.0,146200.0
33.4,-117.65,910.0,370800.0
36.49,-121.48,738.0,210700.0
33.89,-117.84,1912.0,226900.0
33.83,-117.91,735.0,175000.0
37.76,-122.5,1272.0,284100.0
34.04,-118.2,2003.0,147200.0
33.76,-118.14,1080.0,432500.0
34.33,-118.89,265.0,375000.0
37.65,-122.06,848.0,158200.0
37.8,-121.2,927.0,130800.0
33.07,-117.2,4496.0,411300.0
33.98,-117.38,1167.0,101600.0
37.46,-121.14,1592.0,161900.0
38.57,-122.94,728.0,266700.0
37.74,-121.96,25.0,350000.0
33.22,-117.32,316.0,91700.0
34.05,-118.19,785.0,122200.0
33.86,-118.19,774.0,137500.0
33.88,-118.36,930.0,275000.0
37.54,-122.3,1758.0,340500.0
33.48,-117.68,727.0,231400.0
36.74,-119.69,1563.0,62500.0
37.3,-121.93,3025.0,234200.0
38.62,-120.91,2033.0,207600.0
34.17,-118.4,2945.0,221500.0
34.17,-118.61,2372.0,328900.0
37.54,-122.26,770.0,376000.0
37.96,-121.3,1202.0,76800.0
37.96,-120.23,609.0,68200.0
34.03,-118.49,1487.0,435100.0
36.85,-121.91,1301.0,300000.0
37.45,-122.16,1808.0,425000.0
37.57,-122.3,1189.0,276100.0
33.63,-117.95,1082.0,358800.0
37.8,-122.42,1576.0,458300.0
37.97,-122.54,1833.0,352100.0
35.68,-119.22,3078.0,55200.0
34.02,-118.19,3260.0,144800.0
37.73,-122.44,1411.0,261400.0
33.98,-118.25,1441.0,112500.0
38.02,-120.31,1046.0,139700.0
33.69,-116.37,858.0,318100.0
34.23,-118.4,889.0,190000.0
36.32,-119.31,1419.0,88800.0
36.73,-119.76,1449.0,45500.0
40.89,-122.31,247.0,78800.0
37.3,-121.85,4312.0,178600.0
37.72,-122.48,733.0,187500.0
37.23,-121.81,1237.0,257200.0
37.61,-120.97,884.0,103900.0
33.6,-117.77,167.0,237500.0
35.12,-120.65,1425.0,178100.0
34.03,-118.24,137.0,312500.0
37.48,-122.12,795.0,159400.0
37.26,-121.99,982.0,500001.0
39.15,-123.1,454.0,116100.0
34.54,-117.36,2140.0,91300.0
33.78,-117.97,2110.0,203800.0
37.91,-122.28,805.0,358500.0
34.05,-117.99,1441.0,151100.0
33.36,-115.73,476.0,50000.0
34.07,-118.0,1609.0,138500.0
40.18,-122.22,1754.0,88900.0
33.97,-118.25,814.0,112000.0
37.74,-122.43,1079.0,324300.0
33.72,-116.37,2242.0,152300.0
36.95,-122.04,1080.0,263800.0
36.89,-121.37,1753.0,293800.0
33.82,-118.37,1115.0,366900.0
34.14,-117.3,761.0,88100.0
33.77,-118.17,492.0,241700.0
37.71,-122.45,1562.0,270600.0
33.81,-116.25,507.0,67500.0
34.18,-118.46,2038.0,174200.0
33.77,-118.37,2540.0,500001.0
34.28,-118.43,2054.0,142600.0
34.44,-119.82,1016.0,295400.0
37.31,-121.98,1016.0,288300.0
37.56,-122.35,519.0,500001.0
34.15,-118.44,641.0,500001.0
34.07,-117.65,558.0,117200.0
34.6,-118.16,4098.0,204400.0
33.94,-118.3,1390.0,99300.0
34.06,-118.06,3160.0,173900.0
34.06,-118.32,1654.0,436800.0
33.21,-117.35,912.0,150300.0
34.1,-118.35,1720.0,364500.0
34.08,-117.9,3426.0,204400.0
36.76,-119.87,919.0,74500.0
34.35,-119.73,905.0,335200.0
34.14,-118.14,1694.0,282300.0
34.34,-119.22,1815.0,175700.0
37.78,-122.47,1448.0,422400.0
33.49,-115.84,637.0,68900.0
36.63,-119.31,1834.0,55200.0
34.04,-118.44,1535.0,347800.0
37.23,-119.91,1042.0,94400.0
38.29,-120.27,298.0,103800.0
37.74,-121.13,1175.0,134600.0
32.87,-116.96,2531.0,158500.0
33.87,-118.37,1128.0,338600.0
34.11,-118.19,1051.0,169300.0
37.67,-122.12,1798.0,184700.0
39.77,-121.61,837.0,89500.0
37.32,-121.92,704.0,192600.0
33.94,-118.28,438.0,81300.0
33.88,-118.1,4276.0,319600.0
34.05,-118.28,3013.0,152500.0
34.3,-118.54,1995.0,376200.0
37.65,-122.44,2695.0,276200.0
33.77,-118.17,3068.0,154700.0
38.43,-121.95,1665.0,232800.0
38.66,-121.25,1616.0,169600.0
33.99,-118.22,1754.0,143200.0
38.5,-121.53,1365.0,216800.0
37.99,-122.03,882.0,166600.0
37.33,-120.89,1518.0,94200.0
38.43,-122.74,2430.0,142300.0
33.97,-118.25,1057.0,114800.0
32.68,-117.04,943.0,152700.0
37.48,-122.2,610.0,263500.0
32.69,-117.05,1319.0,143800.0
36.6,-121.86,762.0,195300.0
34.17,-118.26,2593.0,318600.0
38.36,-122.0,860.0,135600.0
37.8,-120.99,1198.0,113400.0
37.65,-122.42,2941.0,239800.0
37.99,-121.81,1315.0,170400.0
36.43,-119.86,683.0,58400.0
33.71,-117.87,817.0,262500.0
32.76,-117.15,811.0,175000.0
33.81,-116.43,2069.0,115100.0
41.75,-124.21,1993.0,66900.0
34.07,-118.39,1153.0,500001.0
40.59,-124.14,826.0,66800.0
32.85,-115.59,862.0,90800.0
37.38,-121.84,611.0,201800.0
34.1,-118.17,2484.0,142500.0
39.28,-123.22,3148.0,142900.0
33.98,-117.98,1039.0,333500.0
33.8,-118.31,2048.0,233300.0
32.8,-115.48,805.0,88500.0
37.69,-122.13,560.0,161700.0
36.54,-119.29,2732.0,58300.0
37.66,-121.01,1366.0,151400.0
37.87,-122.11,1351.0,314200.0
37.76,-122.49,782.0,332700.0
33.84,-116.86,174.0,91100.0
33.86,-118.05,1377.0,350400.0
35.34,-119.03,1131.0,68500.0
36.59,-119.45,1171.0,66100.0
34.1,-117.19,1174.0,97700.0
34.53,-118.7,7158.0,236300.0
34.06,-117.97,2786.0,166800.0
32.87,-117.23,1034.0,204200.0
37.78,-122.22,1543.0,119100.0
36.45,-119.86,1416.0,75600.0
33.07,-117.31,948.0,369400.0
33.86,-117.99,1607.0,176100.0
34.26,-118.3,1142.0,200600.0
37.74,-121.95,518.0,250000.0
34.65,-120.46,1272.0,117500.0
34.05,-118.11,1729.0,266700.0
38.1,-122.22,1275.0,111600.0
36.81,-119.82,1149.0,150900.0
33.88,-118.01,1088.0,269600.0
34.0,-118.45,1142.0,326700.0
33.95,-118.23,2865.0,87500.0
33.87,-117.98,937.0,158700.0
33.95,-118.09,737.0,170800.0
34.17,-118.29,1882.0,208300.0
37.94,-122.29,3637.0,190000.0
39.46,-123.8,698.0,131600.0
33.92,-117.47,2500.0,126100.0
38.44,-122.69,620.0,168300.0
33.88,-118.17,590.0,166700.0
37.71,-122.46,1738.0,232100.0
33.99,-118.35,1115.0,269100.0
34.2,-118.2,1219.0,500001.0
37.82,-122.12,918.0,364500.0
34.09,-117.38,2184.0,127600.0
32.83,-116.99,3687.0,154600.0
38.14,-121.29,674.0,110800.0
34.08,-118.11,1829.0,243200.0
37.77,-122.48,1202.0,348500.0
36.74,-119.77,729.0,70100.0
32.83,-116.97,3183.0,117300.0
34.45,-118.53,508.0,185500.0
37.87,-122.3,228.0,150000.0
34.03,-118.34,784.0,118800.0
33.77,-116.47,1557.0,122500.0
37.71,-122.09,1086.0,266400.0
33.88,-118.07,1422.0,139700.0
33.02,-116.88,1818.0,171500.0
38.66,-121.43,1076.0,81100.0
32.72,-116.98,571.0,223300.0
39.08,-120.98,2125.0,148000.0
34.09,-117.93,1093.0,165500.0
34.15,-118.35,493.0,500001.0
34.08,-118.27,658.0,185000.0
37.71,-122.06,1478.0,248600.0
37.3,-121.93,1285.0,292500.0
35.35,-117.84,858.0,50800.0
37.28,-122.03,1320.0,500001.0
33.97,-117.9,4014.0,213200.0
33.85,-118.2,2286.0,149100.0
37.66,-122.41,1177.0,218800.0
33.9,-118.22,679.0,110400.0
37.94,-121.28,1406.0,52700.0
32.71,-117.1,1003.0,87900.0
37.43,-121.11,227.0,74200.0
34.15,-118.54,3599.0,500001.0
33.64,-114.57,515.0,73400.0
37.27,-121.94,997.0,211900.0
34.07,-118.32,861.0,500001.0
32.76,-117.14,1308.0,146400.0
33.9,-118.07,1180.0,169200.0
32.8,-117.15,1070.0,166700.0
33.22,-117.32,1810.0,108900.0
34.16,-116.44,758.0,98100.0
37.75,-122.41,1405.0,275900.0
37.76,-122.44,855.0,405400.0
34.69,-118.14,696.0,94900.0
32.8,-117.23,724.0,216100.0
33.17,-117.3,3760.0,182600.0
33.6,-117.7,301.0,80600.0
36.97,-122.01,743.0,240000.0
36.81,-119.7,1570.0,68000.0
38.03,-121.97,1939.0,139800.0
36.37,-119.83,819.0,101400.0
37.46,-122.13,1385.0,159400.0
33.95,-118.27,1027.0,88800.0
35.2,-118.85,2566.0,51200.0
34.13,-118.08,377.0,500001.0
34.07,-118.22,2059.0,145800.0
33.19,-117.34,1533.0,224500.0
36.73,-119.81,606.0,59200.0
34.86,-120.45,1492.0,114800.0
37.52,-122.25,876.0,366000.0
38.87,-120.0,395.0,127600.0
38.79,-120.95,1459.0,202800.0
33.8,-117.84,629.0,222100.0
36.92,-121.78,975.0,241200.0
35.37,-120.89,846.0,227300.0
37.29,-121.84,2829.0,191900.0
33.94,-118.16,1270.0,178600.0
37.8,-122.44,540.0,500001.0
39.71,-122.74,85.0,14999.0
33.7,-116.2,2654.0,60600.0
36.92,-121.76,1454.0,238300.0
37.35,-122.06,872.0,381800.0
37.35,-121.97,353.0,258300.0
38.33,-122.7,1060.0,160400.0
33.42,-117.6,1048.0,280600.0
33.93,-117.94,1346.0,162500.0
33.84,-118.1,924.0,226200.0
34.12,-118.01,657.0,214800.0
33.87,-118.33,1219.0,267100.0
37.43,-122.15,7604.0,375000.0
33.9,-118.25,1163.0,89500.0
38.01,-122.53,472.0,67500.0
34.43,-119.69,1082.0,228100.0
38.94,-119.97,406.0,84600.0
36.18,-119.63,171.0,100000.0
34.15,-118.27,1684.0,217100.0
34.65,-120.46,533.0,109300.0
33.99,-118.2,1844.0,160000.0
34.18,-118.28,1137.0,358000.0
37.66,-121.0,875.0,152000.0
37.77,-122.26,663.0,275000.0
39.18,-121.63,821.0,134000.0
37.66,-122.47,3226.0,297900.0
32.79,-117.04,863.0,306800.0
33.92,-117.46,476.0,121100.0
34.07,-118.27,2071.0,152500.0
39.28,-120.18,701.0,141300.0
36.96,-121.77,2389.0,229100.0
38.65,-121.26,991.0,270600.0
37.93,-121.68,704.0,119400.0
37.7,-122.18,1398.0,178900.0
33.89,-117.23,6686.0,136600.0
34.68,-118.09,10493.0,144000.0
